,filename,target,content
61,기타지원_62.html,"아래 사유로 생계 안정이 필요한 기준 중위소득 75% 이하 북한이탈주민(세대) · 주소득자가 사망, 가출, 행방불명, 구금시설에 수용되는 등의 사유로 소득을 상실한 경우 · 주소득자 또는 부소득자의 실직, 휴업, 폐업 또는 사업장의 화재, 중한 질병이나 부상 등으로 소득 상실 또는 소득활동이 중단된 경우 · 가구구성원으로부터 방임 또는 유기되거나 학대 등을 당한 경우, 가정폭력을 당하여 가구구성원과 함께 원만한 가정생활을 하기 곤란하거나 가구구성원으로부터 성폭력을 당한 경우 · 화재 또는 자연재해 등으로 인하여 거주하는 주택 또는 건물에서 생활하기 곤란하게 된 경우 · 주소득자와 이혼 또는 이혼 소송 등 사실상 가족관계 단절로 생계가 곤란한 경우 · 자살한 자의 유족, 자살을 시도한 자 또는 그의 가족인 자살 고위험군으로서 생계가 곤란한 경우. 단, 심리지원서비스대상자로 동의한 경우에 한함 · 소득활동 미미(가구원의 보호·양육·간호), 주택 상실, 기초수급 중지, 공과급 미납, 출소 후 재정착, 무연고자 간병, 한부모 출산 등 사유로 긴급지원이 필요한 경우 ※ 「긴급복지지원법」에 의해 지원을 받고 있는 경우 지원 제외","연 1회, 최대 150만 원 이내(생애 500만 원 한도) 긴급생계비 지원"
62,기타지원_63.html,2023년에 질환으로 치료받은 기준 중위소득 120% 이하 북한이탈주민(민간보험 가입자 제한),"구분 지원내용 일반질환 입원 또는 외래 치료 시 본인부담금이 10만 원 이상 발생하는 경우 연 2회, 본인부담금의 100%(지원제외항목 제외), 연 최대 300만 원 이내 만성·중증· 희귀난치성질환 입원 또는 외래 치료 시 본인부담금이 월 10만 원 이상 발생하는 경우 신청횟수 무관, 본인부담금의 100%(지원제외항목 제외), 연 최대 800만 원 이내 ※ 일반질환과 만성·중증·희귀난치성질환 지원금액을 합산하여 연 최대 800만 원 이내에서 지원 가능 장기이식 생애 1회, 본인부담금 100%(지원제외항목 제외), 최대 1,000만 원 이내 ※ 장기 기증자(북한이탈주민)는 중증질환 지원기준 적용 최대 800만 원 이내 지원(단, 이식검사료 제외)"
63,기타지원_64.html,북한이탈주민,"구분 지원내용 기본금 1인 세대 기준 900만 원 지급 가산금 고령, 장애, 장기치료, 한부모 가정, 3국출생자녀 양육가정 등 취약계층 최대 1,540만 원 지급"
64,기타지원_65.html,"초·중등학교 재학 탈북학생(북한, 제3국 출생)","탈북학생의 개인적 특성을 반영한 담임·교과 교사 1 : 1 맞춤형 멘토링, 학교 안팎 생활영역 전반에 대한 2년 이상 장기 성장 멘토링, 탈북학생의 원활한 성장·적응을 위한 심리상담"
65,기타지원_66.html,북한이탈주민,"· 북한 학력을 국내 학력으로 인정 · 장학금, 멘토링, 대안교육시설, 방과후공부방, 그룹홈, 화상영어교육 및 학습지, 통일전담교육사 운영 등 교육 서비스 지원"
66,기타지원_67.html,북한이탈주민,"구분 지원내용 특례 편·입학 대학 진학 희망자의 경우 특례 입학 지원 학비 지원 · 중·고등학교 등록금 및 기숙사 사용료 면제(만 24세 이하) · 국공립대 등록금 면제, 사립대 등록금 50% 보조"
67,기타지원_68.html,"북한이탈주민, 북한이탈주민을 고용한 사업주","구분 지원내용 고용지원금 (사업주에게 지급) 급여의 50%(월 최대 50만)를 최대 4년 간 지급 ※ 2014년 11월 28일 이전 입국자에게 적용 취업장려금 6개월 이상 동일 업체에 근무 시 최대 3년 간 장려금 (수도권 1,800만 원, 지방 2,100만 원) 지급(2021.1.1. 신청자부터)"
68,기타지원_69.html,"2014년 11월 29일 이후 입국하여 거주지 보호기간 내에 있는 만 18세 이상 탈북민 중 거주지 전입이 6개월 경과되고, 3개월 이상 경제활동 중인 소득자","소득의 30% 범위 내에서 매월 10만 원 이상 50만 원 이하(5만 원 단위) 저축(최대 4년간) 시, 적립금 입금내역을 확인한 후 적립금과 동일한 금액의 지원금 지원"
69,기타지원_70.html,북한이탈주민,"하나원에서 북한이탈주민의 주택 신청·배정을 위해 임대주택 알선 및 임대보증금 * 지원 * 1인 세대 기준 1,600만 원"
70,기타지원_71.html,북한이탈주민,"· 전담 법무담당관이 전화, 인터넷, 카카오톡을 통해 무료 법률상담 진행 · 소송구조 등 추가 도움이 필요하다고 판단되는 경우 유관기관 연계(안내)"
71,기타지원_72.html,"석면광산 또는 석면공장 주변에 장기간 거주하는 등의 사유로 석면질병(원발성 악성중피종, 원발성 폐암, 석면폐증, 미만성 흉막비후)에 걸려 건강상 피해를 입은 사람 및 그 유족 ※ 단, 산업재해보상 급여 등을 받을 수 있는 자는 적용대상에서 제외","피해인정질병 요양생활수당 특별유족조위금 장례비 및 특별장례비 요양급여 원발성 악성중피종 167만 1,670원 4,650만 2,550원 310만 170원 석면질병치료비 (단, 본인일부부담금만 지원되며, 연간 본인부담상한액을 초과할 수 없음) 원발성 폐암 미만성 흉막비후 118만 2,000원 2,325만 1,270원 석면폐증 1급 2급 78만 8,000원 1,550만 850원 3급 39만 4,000원 775만 420원"
72,기타지원_73.html,노숙인 시설 입소 노숙인 및 거리 노숙인,"· 거리 노숙인에 대해 시설·병원연계·주거지원, 사례관리 등 · 노숙인 시설 기능 보강, 거리 노숙인 위기관리사업 등 지원 · 노숙인 응급 잠자리, 급식, 요양서비스 제공, 자활·자립 지원 등"
73,기타지원_74.html,형사처분 또는 보호처분을 받은 사람(출소자 등),"출소자들의 재범방지 및 안정적 사회정착을 위한 전문적이고 체계적인 법무보호서비스를 제공 구분 지원내용 생활지원 숙식제공, 긴급지원, 기타자립지원 * * (기타자립지원) 의료지원, 건강검진, 주민등록 재등록, 의탁알선, 결연보호 등 취업지원 직업훈련, 취업알선, 허그일자리지원, 창업지원 가족지원 주거지원, 미성년 자녀 학업지원, 가족친화 프로그램(가족캠프, 문화체험 등), 결혼지원 상담지원 심리상담 및 치료, 멘토링 및 사후관리, 사회성향상교육, 출소예정자 사전상담"
74,기타지원_75.html,"영주귀국 사할린 한인 1세 및 1세의 배우자, 직계비속 1인과 그 배우자 ※ 사할린 한인 1세가 아닌 1세의 배우자 및 직계비속 1인과 그 배우자는 2세로 통칭","· 영구 및 국민임대주택 거주자에 특별생계비(매월 7만 5,000원) 지급 · 신규 입국한 영주귀국자에 임대주택 임대보증금 및 관리비 선수금 지원(2인 1가구 기준 1,770만 원) ※ 국토교통부(LH)에서 임대아파트를 확보하고, 보건복지부에서 임대주택보증금 지급 · 신규 입국한 사할린 한인 1·2세 항공료(45만 원) 및 집기비품(140만 원) 지원"
75,기타지원_76.html,정부에 등록된 일본군 ‘위안부’ 피해자,"구분 지원내용 생활안정지원자금 신규 등록 시 특별지원금 4,300만 원, 매월 170만 7,000원 지급 간병비 월 평균 1인당 312만 6,000원 지급 치료비 건강치료비 월평균 300만 원 내외, 맞춤형지원 연간 350만 원 한도 지원, 호스피스·완화의료 및 생활환경 개선 등 지원 장례비 1인당 500만 원 내외 지원 기타 정기·수시 연락을 통한 정서적 지원, 개인별 수요에 따른 맞춤형 지원, 법률상담 등 지원"
76,기타지원_77.html,원폭피해자,"· 진료비 : 건강수첩 미소지자에게 요양급여 본인부담금 전액 지원 · 진료보조비 : 매월 10만 원(분기별 지급), 원폭피해자복지회관 입소자는 매월 5만 원 지원 · 장제비 : 210만 원 일시 지급"
77,기타지원_78.html,8대 광업 분진작업에 1년 이상 종사한 진폐 장해 판정 근로자,"근로자의 진폐 건강진단 및 위로금, 자녀 장학금 지원 구분 지원내용 진폐 건강진단 · 진폐건강진단 비용 실비 지원 · 정밀건강진단 실시자에 대해 입원 1일당 5만 원 진단 수당 및 병원 통원료 실비 지급 진폐 위로금 · 장해등급에 따라 평균임금의 215~1,040일분의 진폐 재해 위로금 지급 (2010년 11월 21일 이전 진폐로 장해판정 받은 경우 산재보험 장해 일시금 또는 유족일시금의 60% 지급) 진폐근로자 자녀 장학금 · 진폐 근로자 자녀의 중·고등학교 학자금 지급"
78,기타지원_79.html,한센인 피해자 본인,"· 피해자별 상병 내용에 따라 향후 치료비, 간병 소요경비, 보장구 구입비 등 지급 · 피해자로 결정된 모든 한센인에게 소득에 관계없이 매월 17만 원 지급"
79,기타지원_80.html,개발제한구역 지정 당시 거주자이면서 가구의 월평균 소득이 2021년 도시지역 가구당 월평균 소득액 이하인 세대의 세대주,"전년도(2022년)에 사용한 학자금, 전기료, 건강보험료, 정보·통신비, 의료비, 수도료 등 생활비용을 세대 당 연 1회 소득별 차등 지급(60~100만 원 한도)"
80,기타지원_81.html,"노숙인, 외국인근로자 및 그 배우자와 만 18세 미만 자녀, 국적취득 전 결혼이민자 및 그 자녀(만 18세 미만), 난민 및 그 자녀(만 18세 미만)로서 건강보험이나 의료급여와 같은 의료보장제도의 혜택을 받을 수 없는 사람",입원부터 퇴원까지 발생한 총 진료비를 지원(1회 500만 원 내)
81,기타지원_82.html,"주택, 농·임업용 온실(비닐하우스 포함), 소상공인의 상가 및 공장","국가와 지자체에서 보험료를 지원하는 정책보험으로 예기치 못한 풍수해나 지진으로부터 재산피해를 실질적으로 보상받을 수 있도록 지원 대상재해 태풍, 홍수, 호우, 강풍, 풍랑, 해일, 대설, 지진(지진해일 포함) 지원규모 주민 부담보험료의 70~100% 지원 구분 보험료 지원율(기본지원 * ) 일반 주택 및 온실 70% 소상공인의 상가 및 공장 70% 차상위계층(주택) 78% 기초생활수급자 및 재해취약지역(주택) 87% ※ 지자체에서 개인부담 보험료의 일부를 추가 지원 시 최대 92%까지 지원 가능 ※ 재해취약지역 내 주택에 실 거주 중인 일부 저소득층(기초·차상위·한부모)은 100% 지원 지원예시 가입조건(예시) 단독주택(80㎡), 90% 보장상품 연간 보험료 개인부담액 일반가입자 : 소유자 1만 5,000원, 세입자 5,600원 차상위계층 : 소유자 1만 1,000원, 세입자 4,100원 기초생활수급자 : 소유자 6,500원, 세입자 2,400원 보험금지급액 (전파 피해 시) 소유자 7,200만 원, 세입자 720만 원"
82,기타지원_83.html,"타인의 범죄행위로 피해를 당한 본인 및 그 배우자(사실상의 혼인관계를 포함), 직계 친족 및 4촌 이내의 친족 알려드립니다 범죄피해의 구체적인 대상자는? - 살인, 폭행, 성폭력, 강도 등 사람의 생명·신체에 대한 범죄로 인하여 신체적·정신적 피해를 입은 범죄피해자를 의미 - 국내에서 발생한 범죄여야 하며, 피해자와 가해자 모두 외국인인 경우에는 피해자가 외국인등록 또는 국내거소 신고를 마친 자일 경우에만 가능 - 범죄피해자에게 범죄의 발생 및 확대에 중대한 귀책사유가 없어야 함 - 범죄피해자가 가해자로부터 피해의 전부 또는 일부를 배상받지 못했을 경우","구분 지원내용 치료비 5주 이상 진단 시 피해자 1인당 연 1,500만 원, 총 5,000만 원의 한도에서 실비 지급 ※ 심의위원회 특별결의로 5주 미만의 치료를 요하는 상해를 입은 경우도 지원 가능 심리치료비 정신과 치료의 경우 실비지급 심리상담의 경우 회당 10만 원 이내 지원 생계비 피해자 본인 기준 월 50만 원 상한으로 최대 3개월 지급 * 1인 가족 50만 원, 2인 가족 80만 원, 2인 초과 시 1인당 20만 원씩 증액 학자금 학기당 1회씩 최대 연 2회 지원 어린이집․유치원 초등학교 중학교 고등학교 대학교 30만 원 50만 원 80만 원 100만 원 100만 원 ※ 고등학교 수업료와 입학금을 1년 동안 별도로 지원 장례비 사망한 피 해자 본인 1인당 400만 원을 상한으로 실비 지 급"
83,기타지원_84.html,"1인 가구(청년, 중장년, 노년 등)","1인가구의 고독·고립 등 방지와 안전하고 건강한 생활 지원을 위해 생애주기별(청년, 중장년, 노년 등)로 교육·상담, 사회적관계망 형성 등을 지원"
